Machine_ID,Temperature,Run_Time,Downtime_Flag
M5,77.51,144.24,1
M2,109.6,446.71,0
M4,113.44,317.7,0
M2,85.45,115.62,0
M3,91.59,285.79,0
M5,99.57,426.98,0
M3,108.29,390.48,0
M1,58.51,295.51,0
M5,106.7,444.02,0
M3,83.69,148.15,1
M4,81.54,463.98,0
M5,79.67,438.58,0
M5,85.64,383.31,0
M2,116.15,427.16,1
M4,88.37,317.53,1
M1,116.72,370.06,0
M3,62.62,324.24,1
M2,100.69,242.17,0
M3,106.86,327.54,0
M1,97.54,202.99,0
M1,92.48,276.11,0
M5,89.54,212.31,0
M1,110.27,149.16,0
M3,107.52,228.74,0
M4,58.56,440.79,0
M4,109.4,252.43,0
M5,78.98,399.2,0
M3,67.76,170.08,0
M3,110.88,269.77,0
M1,80.24,145.94,1
M3,106.59,155.45,1
M2,68.44,346.97,0
M1,50.28,342.99,0
M2,84.68,185.35,0
M5,57.02,289.77,1
M4,102.81,445.32,0
M5,69.33,169.68,1
M4,81.06,107.68,0
M5,56.09,360.8,1
M3,70.07,121.4,0
M2,104.7,491.98,1
M4,60.61,343.85,0
M1,95.3,288.16,1
M2,114.22,272.0,0
M1,97.59,329.23,0
M2,106.77,136.25,1
M2,57.63,472.01,0
M5,67.55,350.26,0
M4,112.62,173.59,0
M4,100.06,325.03,0
M2,94.77,153.3,1
M3,96.46,107.02,0
M3,78.99,352.21,0
M1,53.12,359.39,1
M1,104.91,333.48,0
M5,97.51,173.39,1
M2,83.1,341.37,1
M1,112.98,122.6,0
M1,73.53,343.7,0
M2,70.6,321.61,1
M5,111.1,362.1,1
M1,105.79,458.19,1
M5,86.05,440.14,0
M4,59.15,492.26,0
M5,65.06,490.5,0
M3,95.94,408.93,0
M3,76.95,482.57,0
M5,108.55,446.91,0
M3,116.5,391.03,0
M4,106.39,130.15,0
M2,76.43,119.62,1
M3,105.21,435.04,1
M3,74.6,295.86,0
M5,61.7,425.84,0
M4,52.34,225.17,0
M2,77.0,259.06,0
M5,113.25,380.07,0
M5,66.73,466.13,0
M4,64.46,135.1,0
M2,117.89,444.59,0
M4,51.75,417.21,0
M2,105.0,226.22,0
M4,72.5,242.09,0
M5,52.62,118.58,0
M5,114.25,106.3,0
M1,59.77,290.8,0
M3,88.62,138.22,0
M4,69.18,177.6,1
M1,54.56,438.71,0
M3,53.49,328.41,0
M4,58.09,353.45,1
M2,55.0,174.99,0
M3,103.24,431.46,0
M5,83.99,447.19,0
M1,74.0,309.33,0
M3,79.29,465.02,0
M3,115.03,437.93,0
M5,113.75,392.53,1
M4,100.1,393.63,0
M2,111.93,142.16,1
M5,72.38,208.33,1
M2,76.68,126.74,1
M4,92.96,103.47,1
M3,93.65,163.32,0
M2,83.72,452.19,0
M1,78.05,195.95,0
M1,119.03,488.06,1
M5,107.48,338.92,0
M4,80.45,194.9,0
M5,100.91,298.85,1
M5,68.87,187.64,0
M5,57.01,493.59,0
M1,74.67,438.91,0
M1,78.21,110.5,0
M5,51.16,479.11,0
M1,107.04,388.43,0
M4,75.14,132.95,1
M5,90.63,368.26,0
M1,55.18,358.77,0
M2,62.25,187.52,0
M5,112.28,403.38,0
M5,92.61,134.83,0
M4,116.52,295.78,0
M3,119.91,103.97,0
M3,76.03,487.49,0
M4,70.92,400.63,0
M4,110.08,163.54,0
M4,119.9,236.67,0
M3,94.07,164.22,0
M4,105.66,406.65,0
M1,104.72,123.56,1
M5,74.87,436.16,0
M5,90.2,476.88,0
M2,108.31,370.65,1
M2,98.17,185.19,0
M5,51.48,244.04,1
M1,73.57,290.9,0
M3,60.11,341.85,1
M3,66.31,367.47,0
M1,113.38,321.69,0
M3,52.58,240.53,1
M4,65.39,456.37,1
M5,71.67,132.56,0
M5,93.18,286.5,1
M1,87.39,410.23,0
M3,65.28,124.35,0
M2,61.5,382.13,0
M2,66.58,427.88,0
M3,85.18,364.33,0
M2,68.98,105.17,0
M1,116.33,172.05,0
M1,82.47,236.85,0
M3,54.12,193.48,0
M2,101.05,485.06,0
M1,73.02,360.64,0
M1,95.74,218.79,1
M4,69.57,471.88,0
M4,89.95,396.24,0
M1,104.05,213.84,0
M3,114.96,251.55,0
M5,68.28,179.77,0
M5,73.44,488.43,0
M1,82.5,306.92,0
M1,114.9,458.42,1
M1,113.1,238.6,0
M3,56.29,444.34,1
M4,59.24,121.55,0
M1,84.69,492.84,0
M1,57.46,464.81,0
M2,74.19,245.28,0
M3,60.39,409.89,0
M1,94.52,400.9,1
M2,116.46,460.5,0
M5,119.77,222.9,0
M1,76.27,286.21,0
M1,91.93,446.0,0
M2,109.94,411.43,0
M3,58.22,257.39,1
M1,98.27,438.29,0
M5,78.62,118.78,0
M1,64.43,412.82,0
M5,78.19,182.71,0
M4,55.32,214.45,0
M4,98.68,297.29,0
M5,67.69,279.89,0
M3,71.8,308.23,0
M1,58.48,317.91,0
M1,110.53,232.61,1
M4,84.54,170.09,0
M5,90.05,407.39,0
M1,89.86,259.99,0
M1,78.73,302.34,1
M3,63.48,357.88,0
M2,102.16,463.86,0
M4,58.89,383.02,1
M4,57.27,118.18,0
M2,99.71,435.42,0
M1,64.62,495.74,0
M3,71.47,288.99,0
M3,83.27,487.84,1
M4,81.45,318.93,1
M3,99.6,283.85,1
M2,93.64,232.56,1
M1,95.11,363.02,0
M2,99.98,191.93,0
M5,70.48,141.97,0
M4,72.56,110.89,0
M3,80.66,216.95,0
M5,71.52,258.31,0
M3,118.95,320.83,1
M1,106.98,217.1,0
M1,61.53,493.62,1
M1,50.39,216.7,0
M3,52.99,276.39,0
M5,67.08,141.31,1
M1,58.0,204.25,1
M5,87.33,119.33,0
M3,110.06,323.8,0
M5,101.57,400.43,0
M3,65.09,178.28,1
M3,77.95,247.16,0
M4,85.55,106.65,0
M3,106.71,435.81,0
M3,108.74,411.99,0
M2,113.68,125.3,0
M1,85.65,245.95,1
M4,98.6,482.11,1
M4,57.83,256.81,1
M4,89.57,310.48,0
M2,67.41,242.1,1
M3,80.22,338.45,0
M1,94.38,491.26,0
M5,67.99,499.0,0
M3,53.65,409.89,0
M2,50.72,261.72,0
M3,51.55,297.77,0
M3,50.58,242.69,0
M2,57.72,494.23,0
M4,66.76,383.1,0
M4,65.49,279.57,0
M1,119.08,104.85,1
M1,71.42,308.19,0
M4,58.92,493.57,0
M5,88.19,309.22,0
M3,110.06,172.97,0
M5,97.46,108.84,0
M3,70.73,241.88,0
M4,89.31,467.29,0
M1,100.04,498.62,0
M1,100.97,478.15,0
M5,96.66,391.77,0
M1,110.96,323.26,1
M4,110.91,336.27,0
M5,90.53,315.6,0
M3,80.09,382.82,1
M1,94.91,267.55,0
M2,107.27,367.68,0
M1,50.4,148.64,0
M3,119.44,206.28,0
M5,62.8,434.4,0
M3,82.92,461.5,0
M2,111.04,315.6,1
M4,65.75,112.65,1
M1,83.38,470.79,0
M5,59.28,380.83,0
M4,77.66,265.61,1
M3,62.4,339.35,0
M5,75.45,271.91,0
M4,76.14,286.14,0
M5,119.52,454.72,0
M2,119.64,164.43,0
M2,58.04,141.47,0
M1,100.82,101.09,0
M1,53.62,225.6,1
M2,52.11,158.97,0
M5,57.37,187.99,0
M2,117.58,104.5,0
M1,115.86,190.88,0
M2,63.57,233.08,0
M2,61.32,112.63,0
M5,66.84,343.16,1
M4,86.09,327.52,0
M1,89.88,138.81,0
M5,65.51,338.0,1
M2,102.96,499.46,0
M2,71.67,477.79,0
M4,114.55,101.07,0
M1,95.97,418.15,1
M1,80.54,241.44,0
M3,105.29,125.46,0
M1,107.25,218.39,0
M4,70.33,228.69,0
M3,73.78,309.3,0
M3,115.52,364.43,0
M2,61.53,399.62,0
M2,52.95,198.36,0
M1,81.78,228.71,0
M3,106.08,223.35,0
M2,104.02,245.09,0
M4,114.37,499.86,0
M2,87.32,411.18,0
M2,57.0,490.0,0
M3,91.21,377.24,0
M3,104.49,262.51,1
M5,56.53,255.9,0
M4,62.09,295.43,0
M3,50.86,266.75,0
M1,91.56,431.33,0
M4,112.07,286.0,1
M4,96.95,218.25,0
M3,118.74,409.94,0
M4,54.41,441.77,0
M3,113.21,268.17,0
M2,106.98,367.12,0
M5,72.0,123.52,0
M2,118.15,311.79,0
M3,70.16,117.99,1
M3,112.25,111.68,1
M2,111.65,345.17,0
M1,103.04,221.33,0
M1,89.44,397.01,1
M1,58.4,458.43,0
M3,87.24,155.76,0
M4,74.98,389.81,1
M3,105.46,305.81,0
M4,103.07,144.85,1
M2,113.74,360.64,0
M5,51.04,343.79,0
M4,106.64,306.26,0
M1,115.69,470.59,0
M3,105.25,308.43,0
M2,59.11,496.21,0
M1,55.69,303.69,0
M2,51.46,146.34,0
M5,94.01,288.19,0
M3,94.08,172.93,1
M3,119.08,338.85,0
M5,77.86,377.25,1
M3,73.23,287.37,1
M4,93.71,139.08,0
M2,107.79,287.46,0
M1,115.57,132.58,1
M5,106.22,372.85,0
M4,79.87,416.15,0
M1,94.44,484.95,0
M1,109.94,159.52,0
M5,84.34,312.97,0
M4,65.17,327.01,0
M1,61.88,468.99,0
M1,50.01,350.91,1
M4,100.28,158.2,1
M3,57.78,274.54,0
M1,67.07,361.91,0
M2,70.85,380.11,0
M4,89.23,445.23,0
M1,77.86,172.2,0
M5,97.23,480.62,0
M2,53.89,123.66,0
M1,58.68,493.5,0
M2,84.94,443.11,1
M2,73.59,364.11,1
M3,70.71,394.0,0
M2,54.69,129.08,0
M3,112.7,116.59,0
M4,98.43,140.71,0
M3,58.51,134.94,1
M5,54.55,318.95,0
M1,118.24,186.18,0
M4,97.68,444.08,0
M4,79.22,278.3,1
M5,99.12,378.2,0
M3,102.94,361.15,0
M1,104.6,227.94,1
M3,83.45,197.27,0
M2,80.09,236.98,0
M3,50.77,418.66,0
M4,114.86,334.51,1
M1,92.23,201.42,1
M3,64.22,427.14,0
M1,114.37,121.9,0
M1,114.05,379.67,0
M2,119.24,275.64,0
M2,111.18,392.52,0
M4,119.84,470.98,0
M5,67.13,400.01,0
M1,108.96,276.79,1
M5,107.61,160.39,0
M4,66.17,422.54,0
M1,56.89,284.28,0
M1,118.56,130.12,0
M5,70.72,387.62,0
M3,110.96,216.74,0
M2,50.29,119.56,0
M3,51.47,461.1,1
M5,82.61,293.24,0
M2,66.71,212.38,0
M3,98.29,386.55,0
M2,89.59,454.36,0
M1,55.42,100.12,0
M3,61.38,375.14,0
M2,77.16,406.8,1
M2,62.99,183.97,1
M2,105.46,295.85,1
M3,79.12,135.71,1
M4,56.54,398.7,0
M3,83.9,438.98,0
M5,56.36,143.27,0
M3,59.03,426.58,1
M2,66.77,408.63,0
M1,110.17,238.77,0
M3,114.72,376.12,0
M3,107.84,100.02,0
M2,73.39,472.72,0
M1,69.07,320.15,0
M1,88.44,348.14,0
M5,100.53,365.86,0
M3,119.54,324.55,0
M1,59.21,442.71,0
M1,53.45,343.88,0
M4,98.6,463.1,1
M4,108.26,332.93,0
M1,109.24,168.45,0
M5,97.49,465.43,0
M1,116.78,372.65,1
M2,85.77,379.7,0
M3,113.97,494.19,0
M5,117.75,130.08,1
M2,109.3,271.44,1
M5,71.68,195.64,0
M2,63.74,352.17,0
M3,88.37,422.72,0
M3,81.71,486.52,0
M4,111.44,281.84,0
M2,57.0,414.49,1
M4,68.04,466.82,1
M2,102.63,373.33,0
M4,56.65,197.09,1
M3,72.45,343.14,0
M5,77.1,487.98,0
M4,93.58,495.02,0
M2,61.07,356.94,0
M2,110.24,454.8,0
M3,81.33,180.14,0
M2,114.19,198.43,0
M1,82.75,481.16,0
M5,69.25,154.09,1
M4,59.93,176.44,0
M5,50.26,268.22,0
M3,87.25,335.83,1
M4,57.5,341.53,0
M4,77.42,216.79,1
M1,91.25,468.25,0
M3,69.3,466.04,1
M2,62.27,256.83,1
M1,104.23,273.72,0
M1,116.28,381.0,0
M5,57.03,365.2,0
M5,60.89,252.92,0
M5,117.2,265.7,0
M1,52.64,239.22,0
M2,118.43,194.15,0
M4,50.33,283.26,0
M5,111.16,374.57,1
M2,71.51,396.79,0
M3,115.7,411.55,0
M5,72.19,249.89,0
M4,95.8,405.85,0
M3,55.6,102.61,0
M3,66.96,290.82,0
M4,104.16,417.56,0
M5,87.01,352.02,1
M1,114.96,289.63,0
M4,80.01,357.86,0
M4,110.89,462.78,0
M4,81.43,326.55,1
M3,118.55,419.91,1
M2,117.19,492.3,0
M1,73.04,382.23,0
M5,112.01,329.33,0
M5,109.33,114.99,0
M2,64.75,249.79,0
M4,93.7,326.18,0
M1,55.09,418.88,1
M5,108.57,275.24,0
M5,62.22,484.02,1
M4,54.96,208.72,0
M2,78.02,397.83,0
M1,90.38,267.61,0
M2,109.84,294.4,0
M2,118.2,421.0,0
M1,80.76,218.49,0
M1,54.23,138.72,0
M5,102.44,308.1,0
M5,89.56,311.52,0
M1,81.35,418.87,1
M3,71.65,487.33,1
M5,85.17,122.12,0
M3,73.71,336.68,1
M1,102.99,372.51,0
M5,88.07,494.32,0
M2,111.38,477.04,1
M1,88.05,384.98,0
M4,66.68,308.72,0
M3,109.58,164.61,0
M1,89.01,253.67,0
M1,64.48,334.05,0
M5,93.65,390.08,0
M5,75.04,354.16,0
M5,109.11,385.65,0
M4,81.73,271.66,0
M5,100.85,391.05,1
M1,56.69,157.5,0
M5,77.72,165.03,0
M2,118.83,165.13,1
M5,106.59,456.35,1
M4,61.2,130.41,0
M2,69.44,420.6,0
M1,73.09,193.43,0
M1,95.53,287.37,0
M3,102.99,466.38,0
M2,102.47,334.37,0
M3,85.69,184.05,0
M2,106.76,213.64,0
M2,80.6,468.18,0
M4,58.67,270.86,1
M3,89.51,334.79,0
M4,116.66,283.97,0
M2,105.51,251.38,0
M1,90.51,189.31,0
M2,95.28,374.48,0
M4,115.14,387.3,0
M3,79.98,209.95,0
M3,73.2,415.6,1
M4,118.41,441.81,0
M3,110.44,468.27,0
M5,72.61,164.48,0
M1,82.46,221.57,0
M1,79.06,444.14,0
M1,60.44,179.42,0
M3,117.05,101.39,1
M3,78.3,448.33,0
M2,111.27,230.58,0
M2,63.25,265.8,0
M1,88.35,278.53,1
M5,51.68,439.31,0
M2,103.5,235.16,0
M2,90.66,456.91,1
M3,93.79,346.78,1
M5,53.62,310.91,0
M1,64.77,230.25,0
M2,55.2,197.48,0
M5,70.22,349.62,0
M5,93.92,278.76,0
M1,89.63,464.21,0
M5,92.85,296.66,1
M5,88.45,304.72,0
M5,69.11,266.69,0
M2,67.12,415.71,1
M1,59.59,269.94,1
M5,109.43,207.74,0
M5,93.15,444.81,0
M2,63.06,338.73,0
M1,62.4,336.6,0
M3,111.11,344.33,0
M2,101.99,387.54,0
M1,96.16,225.23,0
M5,78.48,113.54,0
M1,68.34,424.24,0
M1,118.56,151.56,0
M1,105.81,388.73,0
M3,71.12,132.93,0
M1,109.33,250.12,0
M3,103.13,125.21,0
M5,70.8,308.89,1
M3,79.86,361.25,0
M5,63.02,168.57,0
M5,57.77,248.65,0
M3,100.59,472.1,0
M2,68.73,276.96,0
M4,107.4,421.02,0
M1,119.69,470.87,1
M4,55.36,489.74,1
M1,83.11,459.33,0
M1,106.14,226.96,0
M5,105.23,485.03,0
M1,103.2,424.96,0
M1,74.43,434.87,1
M3,81.77,106.07,0
M4,91.65,481.7,0
M3,118.18,411.24,0
M1,72.93,407.19,0
M5,114.62,132.61,1
M3,68.85,193.03,0
M3,119.24,484.9,0
M2,96.92,300.27,0
M1,82.45,259.14,0
M5,92.94,435.98,0
M3,69.08,134.94,0
M3,69.19,266.78,0
M5,57.95,250.28,0
M1,57.98,239.94,0
M2,74.34,223.08,0
M3,103.4,184.03,0
M2,92.56,169.16,0
M4,57.18,356.16,1
M1,109.66,467.76,0
M4,92.1,303.54,0
M4,117.26,219.19,1
M4,96.91,163.66,0
M1,62.26,432.06,0
M1,83.16,488.6,1
M5,95.39,239.66,0
M2,51.98,216.38,1
M2,51.04,340.6,0
M5,59.06,410.13,0
M5,67.62,282.16,0
M4,80.07,352.03,0
M5,84.12,386.62,0
M3,59.66,484.24,1
M2,97.14,166.01,1
M5,91.73,498.95,0
M3,70.61,256.86,1
M3,50.96,389.28,0
M3,55.44,328.97,0
M3,77.42,294.67,0
M4,60.78,379.23,0
M3,76.38,258.3,0
M4,93.97,150.44,0
M4,88.31,295.56,0
M3,66.18,308.77,0
M2,74.07,180.76,1
M3,92.98,474.25,0
M3,110.26,190.99,0
M3,102.72,263.69,0
M2,88.74,161.97,0
M1,75.36,314.32,1
M1,75.55,223.06,0
M4,111.56,295.71,0
M4,52.75,189.85,0
M2,119.16,121.51,0
M5,96.51,411.69,0
M1,97.68,356.43,0
M4,52.66,236.3,1
M1,92.39,119.0,0
M2,83.93,446.23,0
M2,57.4,167.92,0
M5,69.45,472.3,0
M5,112.32,291.44,0
M2,88.5,236.15,0
M4,78.94,396.7,0
M1,55.09,450.74,0
M3,99.99,248.29,0
M5,99.2,262.94,0
M3,92.98,273.26,1
M4,85.72,468.93,0
M5,80.36,377.03,0
M3,91.53,199.06,0
M4,66.34,174.0,0
M1,115.89,192.15,0
M4,91.22,205.43,0
M5,71.78,192.07,0
M2,81.48,363.4,0
M1,106.4,146.37,1
M3,61.31,254.94,0
M5,70.5,350.02,0
M2,97.57,216.34,1
M4,72.08,126.11,1
M2,105.48,132.73,0
M5,59.13,150.39,1
M5,103.39,434.34,0
M2,54.78,363.15,0
M4,50.88,125.81,1
M2,112.88,256.43,1
M5,90.69,211.43,0
M5,74.63,331.22,0
M3,66.28,309.12,0
M3,93.18,292.45,0
M1,85.63,225.8,0
M5,119.41,155.12,0
M3,118.83,396.95,0
M2,94.45,451.94,0
M4,81.0,477.66,1
M2,84.38,123.45,0
M4,97.77,395.96,0
M3,57.11,390.6,1
M1,72.98,478.84,0
M2,55.27,201.17,1
M2,55.14,396.87,0
M2,63.71,121.85,0
M4,83.97,352.5,0
M3,104.93,240.34,0
M2,83.98,407.56,0
M2,73.48,445.32,0
M1,55.76,245.93,0
M1,88.52,310.23,0
M3,68.99,146.96,0
M3,93.05,266.76,0
M5,118.4,244.32,0
M1,57.79,173.25,0
M5,64.85,457.79,0
M4,83.12,159.24,0
M5,117.8,354.3,0
M2,104.03,456.06,0
M5,112.88,464.79,0
M3,73.36,417.3,0
M4,119.44,170.46,0
M2,57.2,426.97,0
M5,53.71,210.63,0
M4,109.89,468.96,0
M4,114.91,383.63,1
M2,56.34,414.11,0
M5,57.94,134.01,0
M4,52.32,333.11,1
M4,57.32,428.46,0
M1,64.66,444.64,0
M4,117.91,111.45,0
M1,96.75,475.66,0
M5,104.5,117.34,0
M5,104.33,345.81,0
M5,87.46,377.36,0
M3,105.82,142.94,0
M5,91.71,119.2,1
M4,72.02,413.96,0
M2,89.28,253.87,0
M1,87.35,142.85,0
M3,107.64,405.07,0
M5,118.72,439.67,0
M5,78.77,334.95,0
M2,103.44,164.49,0
M2,56.98,106.09,0
M3,104.38,380.32,0
M1,76.0,320.06,0
M5,52.76,360.32,1
M3,75.43,425.27,0
M4,92.74,273.69,0
M4,58.35,149.81,0
M3,114.68,475.99,0
M5,55.44,318.1,0
M3,115.1,346.12,1
M5,99.5,473.36,0
M2,73.08,472.63,0
M3,77.35,328.84,0
M5,101.86,219.04,0
M3,92.1,498.85,0
M3,97.02,372.33,0
M5,77.24,263.37,0
M5,84.15,323.93,0
M1,119.29,266.33,0
M3,64.97,455.32,1
M4,79.25,293.0,0
M3,70.43,429.41,0
M3,103.56,436.07,0
M5,103.48,429.73,0
M3,70.47,388.88,0
M3,55.7,441.95,0
M4,50.8,254.89,1
M5,79.92,145.87,0
M3,78.72,436.98,0
M2,119.19,299.27,1
M1,82.89,150.95,0
M4,67.95,146.13,0
M3,112.39,163.7,0
M2,84.37,400.39,0
M3,91.94,384.34,0
M3,56.7,181.53,0
M5,76.8,438.77,0
M5,116.1,212.52,0
M5,91.27,417.19,0
M2,74.12,295.52,1
M3,93.8,392.62,0
M1,113.73,252.56,0
M4,69.18,238.86,0
M5,85.36,436.54,0
M5,117.11,114.12,1
M3,62.07,489.89,0
M3,100.38,359.27,0
M2,93.01,272.99,0
M2,97.58,351.22,1
M5,74.59,149.1,1
M3,71.97,305.62,1
M1,97.89,494.04,0
M4,65.09,194.11,0
M3,79.38,388.91,0
M3,63.17,273.99,0
M2,50.58,360.98,0
M4,117.9,181.95,0
M5,80.22,288.19,0
M3,117.85,492.04,0
M5,59.82,178.11,1
M3,91.12,354.58,0
M5,64.07,330.24,0
M4,105.31,326.02,0
M2,104.86,346.05,0
M4,57.88,300.9,0
M1,113.84,106.77,1
M2,63.62,460.04,0
M4,92.91,430.79,1
M1,118.99,169.67,1
M3,111.77,265.31,0
M3,116.96,408.22,1
M5,73.98,492.02,1
M2,57.39,480.45,1
M3,63.18,459.74,1
M2,85.03,163.35,1
M3,105.53,465.79,0
M5,60.51,451.38,0
M4,96.18,250.78,1
M5,72.65,257.81,0
M1,73.88,283.96,0
M3,96.33,362.47,0
M1,82.69,204.33,0
M1,106.84,109.18,0
M2,60.91,156.49,0
M3,105.3,276.05,0
M1,54.5,212.8,0
M4,63.58,405.81,0
M1,95.93,142.68,0
M4,109.84,466.99,0
M2,67.69,458.13,0
M1,72.9,463.5,0
M5,87.6,395.84,0
M2,64.81,142.8,0
M4,106.78,275.26,0
M2,104.15,152.56,0
M1,60.17,495.08,0
M3,82.47,233.22,1
M3,104.24,334.13,1
M4,73.61,411.76,0
M4,94.32,468.25,0
M3,53.51,402.22,0
M4,92.61,369.8,0
M2,60.69,286.39,0
M5,108.14,342.16,0
M5,74.88,137.67,0
M2,69.71,453.57,0
M5,108.86,317.51,1
M1,53.51,116.05,0
M2,77.76,467.96,0
M4,75.9,295.72,1
M2,69.94,447.44,0
M3,113.82,442.76,1
M4,102.56,426.3,0
M3,54.47,124.56,0
M4,100.03,198.83,0
M5,86.91,450.22,0
M2,113.06,459.6,0
M1,71.91,283.23,0
M4,90.19,276.02,0
M4,85.05,170.06,0
M3,84.27,487.36,0
M5,81.93,185.26,0
M3,64.39,176.37,0
M3,102.9,364.29,1
M5,81.59,197.14,0
M1,117.1,475.51,1
M3,68.26,104.36,0
M3,97.79,102.3,0
M4,115.85,301.95,0
M5,96.44,295.22,1
M2,110.99,165.35,0
M1,107.92,297.81,1
M1,75.21,264.66,0
M5,92.01,456.13,1
M4,60.94,103.7,0
M4,87.49,490.51,0
M5,66.13,349.76,0
M4,102.06,160.74,0
M1,86.96,118.7,0
M1,78.79,315.24,0
M2,68.82,193.96,0
M5,119.91,220.47,0
M3,55.02,198.05,1
M3,53.05,360.07,0
M2,65.21,321.41,0
M2,117.98,131.19,0
M4,118.55,310.61,0
M2,95.84,416.48,1
M2,111.61,132.48,0
M3,64.98,455.9,0
M4,118.04,331.32,1
M2,59.99,480.25,1
M2,57.08,159.26,0
M4,57.85,497.43,0
M5,90.12,357.71,0
M4,104.67,327.0,0
M3,75.67,306.11,0
M5,118.45,109.46,0
M1,80.41,475.86,0
M4,60.53,357.6,0
M3,82.62,136.65,1
M5,97.53,108.38,0
M4,108.26,120.31,1
M2,82.11,343.76,1
M4,91.55,345.61,0
M1,68.71,299.87,1
M4,95.21,222.71,0
M5,119.02,312.7,0
M5,53.43,306.52,0
M4,112.06,107.77,0
M5,89.36,212.99,0
M2,67.65,121.27,0
M4,116.84,460.06,0
M2,83.83,390.09,0
M2,73.22,498.45,1
M3,62.7,220.87,1
M4,67.11,451.39,0
M5,108.3,341.22,0
M2,93.01,281.25,0
M3,113.93,189.03,0
M4,66.24,395.36,1
M4,58.48,461.66,1
M1,50.43,194.12,0
M1,85.55,170.16,0
M2,119.88,378.49,0
M1,98.65,490.79,0
M2,71.59,399.98,1
M5,111.38,213.83,0
M2,104.72,267.98,0
M1,51.08,253.73,0
M5,107.18,440.84,0
M1,71.04,408.55,0
M2,60.48,335.59,0
M3,65.84,209.98,0
M4,82.8,475.2,1
M1,79.74,361.33,0
M2,70.22,488.19,0
M5,62.06,332.05,0
M1,103.36,428.48,0
M1,119.31,425.24,0
M4,104.45,234.93,0
M2,70.72,485.61,0
M3,67.14,108.78,1
M5,65.24,407.48,0
M2,59.57,486.22,0
M5,88.59,235.56,0
M1,92.38,359.24,0
M4,99.39,324.89,0
M4,97.61,404.6,0
M3,70.46,446.47,0
M4,73.12,341.22,0
M1,97.71,426.36,1
M3,74.46,224.91,0
M2,64.88,191.43,0
M4,76.2,272.27,0
M3,69.05,371.09,0
M1,56.18,174.9,0
M5,108.11,372.14,0
M5,109.72,257.64,1
M1,65.38,418.23,0
M1,54.53,114.73,1
M5,101.72,367.19,0
M3,64.81,359.93,0
M5,77.54,476.37,0
M1,54.49,385.35,0
M4,65.84,418.52,0
M2,105.5,461.84,0
M4,106.31,370.02,0
M4,64.5,216.06,1
M1,73.51,447.91,0
M5,59.4,399.03,0
M3,55.19,269.78,0
M4,119.45,384.21,0
M5,95.89,447.08,0
M3,87.95,490.26,0
M4,103.58,480.94,0
M3,108.81,230.13,0
M5,106.47,268.68,0
M2,51.16,143.81,0
M5,63.08,199.02,0
M1,95.84,452.97,0
M3,76.3,244.34,1
M2,118.77,348.22,0
M3,96.58,366.39,0
M3,116.96,412.73,0
M4,64.1,173.12,0
M1,110.48,221.93,0
M3,72.49,279.33,0
M5,119.27,245.94,0
M5,61.04,493.16,0
M4,86.14,433.98,0
M1,105.5,291.87,0
M1,80.28,451.71,0
M5,82.77,239.06,0
M2,119.04,414.33,0
M4,79.77,189.47,0
M4,92.29,408.93,0
M5,53.82,282.58,0
M5,108.95,143.0,0
M2,95.37,209.3,0
M2,78.28,260.91,0
M1,51.13,399.72,0
M4,91.42,129.19,1
M4,50.89,363.82,0
M5,50.08,386.41,0
M1,93.13,361.57,0
M4,63.23,404.27,0
M1,63.43,171.27,0
M1,95.73,334.84,0
M5,53.76,476.46,0
M1,71.94,344.31,1
M2,60.46,344.53,0
M2,90.61,394.58,0
M3,96.32,233.28,0
M5,100.48,380.19,0
M3,67.87,466.49,1
M2,56.25,104.36,1
M3,55.51,448.05,0
M5,79.83,187.45,0
M5,116.21,282.37,0
M1,65.24,440.94,0
M4,67.97,429.56,0
M1,57.06,456.77,0
M5,92.39,476.17,0
M2,97.59,278.86,0
M2,95.01,362.55,0
M1,110.28,256.19,0
M5,84.05,240.29,0
M2,59.41,272.64,1
M5,70.26,397.23,0
M2,96.37,300.58,0
M5,92.92,425.62,0
M3,87.17,398.09,1
M5,97.81,108.19,0
M5,94.62,352.1,0
M1,111.69,274.63,0
M3,91.02,282.65,0
M4,104.5,427.35,0
M1,67.41,319.04,1
M4,97.47,454.25,1
M2,113.15,385.12,0
M4,77.0,321.14,1
M5,104.54,401.82,0
M4,100.74,115.34,0
M1,54.17,110.83,0
M1,90.71,133.34,0
M4,59.11,275.03,1
M1,117.71,194.18,0
M1,106.8,493.7,1
M4,57.68,316.92,0
M3,58.52,364.97,0
M3,91.61,211.53,0
M2,74.14,228.72,0
M1,52.44,234.18,0
M4,87.91,379.49,0
M1,77.15,289.48,0
M5,57.08,307.07,0
M1,106.13,336.8,0
M1,114.06,407.52,0
M3,102.96,136.15,0
M4,107.57,410.75,1
M1,65.15,325.29,0
M3,68.45,367.64,0
M2,64.6,231.02,0
M3,103.55,263.75,1
M3,116.35,192.47,1
M3,100.18,491.72,0
M1,111.7,298.8,0
M1,94.71,498.43,0
M2,77.14,295.91,1
M5,79.8,187.9,0
M5,55.27,302.98,0
M5,52.2,115.84,1
M2,98.68,461.91,1
M5,80.69,427.42,0
M5,88.66,390.33,0
M3,89.04,343.93,0
M1,69.42,331.93,1
M1,83.31,498.69,0
M3,82.95,211.2,0
M3,77.19,411.87,0
M3,107.45,332.56,1
M1,81.58,490.35,0
M5,92.26,431.12,0
M3,112.69,499.41,0
